Images,Text,label,context
Neutral_1610.jpg,"আমি নরেন্দ্র মোদি, কাজ করছি চায়না-মাল নিয়ে। ",0,Neutral 
Neutral_683.jpg,একাউন্টিং পইড়া কি শিখলি বাবা? অহন আমি স্কেল ছাড়াই মার্জিন দেবার পারি।,0,Neutral 
Neutral_680.jpg,মা দুই টাকা দেও। বেকারদের বর্তমান চাহিদা এটাই। ,0,Neutral 
Neutral_337.jpg,"অনলাইন ক্লাসে স্যার যখন বলে এখন পড়া ধরব, তার ০.০০৫ সেকেন্ড পর আমি। ",0,Neutral 
Hateful_280.jpg,"হযরত মোহাম্মদ (সাঃ) কে নিয়ে ব্যঙ্গচিত্র ও আল্লাহর ঘর পবিত্র কারা শরীফকে অবমাননা করায়, শ্রী টিটু রায় এর ফাঁসি চাই দিতে হবে। ",1,Religious
Hateful_1151.jpg,"অবশেষে ক্ষমা চাইল জিয়াউল হাসান, কাবাকে ভাস্কর্য বলায় তিনি ক্ষমা চেয়েছেন। ",1,Religious
Neutral_1029.jpg,ভেবেছিলাম কম্বল এর সাথে ব্রেকআপ করে ফ্যান এর সাথে রিলেশন করবো কিন্তু এখন দেখি ছাতা আমাকে প্রোপোজ করছে। ,0,Neutral 
Hateful_515.jpg,"মেয়েটাকে তারা বাঁচতে দিল না, মেয়েটাকে ওরা মেরেই ছাড়ল। ",1,Personal 
Hateful_2335.jpg,খুনি জিয়ার তত্ত্বাবধানে সংগঠিত জেল হত্যাকান্ড। খুনিদের পুরস্কার হিসেবে পাঠানো হয় বিভিন্ত দূতাবাসে চাকরিতে।,1,Geopolitical
Neutral_610.jpg,"অনেক্ষন ভাবার পর লে আমি, না না এবার আর কম্বল এর তল থেইকা বার হমু না কি হবে দেখা যাবে। ",0,Neutral 
Neutral_1900.jpg,"অন্যরা আমার বোনকে যেভাবে দেখে, আর আমি আমার বোনকে যেভাবে দেখি। ",0,Neutral 
Neutral_1346.jpg,"মাস্ক পড়ার সবচেয়ে বড় সুবিধা হল, এটা  আমার বিশ্রী মুখ ঢাকতে সাহায্য করে|",0,Neutral 
Hateful_1940.jpg,দুর্নীতিবাজ পুলিশ দিয়ে অভিযানের নামে সাধারণ মানুষকেই হয়রানি করা হবে। ,1,Personal 
Hateful_1095.jpg,সবগুলোকে আজকে ভবের পিডান পিডামু। ,1,Personal 
Hateful_1825.jpg,"বাংলাদেশ একটি ৫৪ হাজার বর্গমাইলের কারাগার, বাকশালীদের কারণে দেশের স্বাধীনতা বলতে কিছু নাই। ",1,Geopolitical
Hateful_770.jpg,তিন তালাক কতটা যুক্তিযুক্ত? এটা ধর্মের বিধান নিয়ে কথা বলার শামিল। ,1,Religious
Hateful_263.jpg,সকালে ঘুম ভাঙার পর ছেলেদের লিঙ্গ দাড়িয়ে থাকার কারণ। ,1,Personal 
Neutral_780.jpg,"বাড়িতে বসে থাকতে থাকতে , কলা যখন শিল্প কলা হয়ে যাবে ধরতে পারবেন না। ",0,Neutral 
Hateful_2454.jpg,ব্রাজিল নিয়ে কিছু বললে কান টাইনা ছিড়া ফালামু। ,1,Personal 
Neutral_1333.jpg,সাইকেলের চেইন ঠিক করে ছোট ভাই কে সাহায্য করার পর। ,0,Neutral 
Neutral_83.jpg,"দুজন মিলে নবীজীর দেশে আসছি, কারণ আমি ওর ট্যাগ লিস্টেও প্রথমে ছিলাম। ",0,Neutral 
Hateful_243.jpg,দশ বছরে বিএসএফের গুলিতে ৩ শতাধিক বাংলাদেশি নিহত। ,1,Geopolitical
Neutral_1162.jpg,"সরকারি চাকরি আর সত্যিকারের ভালোবাসা, কখনো যোগ্য লোকেরা পায় না। ",0,Neutral 
Hateful_1656.jpg,"চারিদিকে একই সুর, হাসিনা তুই ভোট চোর। ",1,Geopolitical
Hateful_2078.jpg,আমাদের প্রিয় ভূমি এভাবে খন্ডিত না দেখতে চাইলে এখনই সময় রুখে দাঁড়াবার। ,1,Geopolitical
Hateful_146.jpg,"জানি জুতার বারি খাবো, তবুও শেষ চেষ্টা করতে হবে। ",1,Personal 
Hateful_1279.jpg,বাবরি মসজিদ ধ্বংসের ২৬ বছর পুর্তি। ,1,Religious
Hateful_1942.jpg,"হত্যা মামলার তদন্তে রং মাখানো চেষ্টায় মরিয়া পুলিশ, অশিক্ষিত মাজারের খাদেমকে ধরে সাবেক শিবির কর্মী বলে প্রচার। ",1,Geopolitical
Neutral_1013.jpg,বলুন দেখি ভুমি কম্প মাপার যন্ত্রের নাম কি? ,0,Neutral 
Hateful_2201.jpg,আমার তো হোগা মারা শ্যাষ। আমি এখন আমি কি করমু? ,1,Personal 
Neutral_1840.jpg,"লিটন ভাইয়ের দুধের আইসক্রীম, কিসের দুধ ?",0,Neutral 
Hateful_1709.jpg,"সালাহ উদ্দিন বলছিলেন, আমি কিন্তু বাংলাদেশে মন্ত্রী ছিলাম। কিন্তু কেউ বিশ^াস করেনি।",1,Geopolitical
Hateful_96.jpg,"গালি দিচ্ছো, নাকি আসলেই করবা? চুদলে আইসো রাতের বেলা।",1,Personal 
Hateful_53.jpg,কুলাঙ্গার নিক্সন চৌধুরী আলেমদের কে বলে আসেন খেলা হবে। ,1,Personal 
Neutral_665.jpg,শান্তিতে বসে থাকা হিমু আর রুপার চরিত্র খারাপ এটা বারবার মনে করিয়ে দেয়া ভাইয়া। ,0,Neutral 
Hateful_1299.jpg,"দুধে-ব্রা পরে সাজুর নতুন চমক, সাজুকে হিজরা মাদারচোদদের মতো মনে হয়। ",1,Personal 
Hateful_611.jpg,আত্মগোপনে যুবলীগ-ছাত্রলীগ। শালা কুত্তালীগের জন্য কিছূ করার নাই। ,1,Political
Hateful_703.jpg,ওরাই আবরারের খুনি। ওদের ফাঁসি কার্যকর করতে হবে।,1,Personal 
Hateful_2240.jpg,আপনি জাহান্নামে যেতে পারেন। এই তুই কী বললি? সাহস থাকলে আবার বল। ,1,Personal 
Neutral_1511.jpg,"সৎ সঙ্গে বিরিয়ানি, অসৎ সঙ্গে বিড়িটানি। ",0,Neutral 
Neutral_229.jpg,"এইচ এস সি পরীক্ষার রেজাল্ট দেয়ার পর মিষ্টি ব্যবসায়ী,পরীক্ষার্থী ও শিক্ষা মন্ত্রনালয়ের অবস্থা। ",0,Neutral 
Neutral_920.jpg,"করোনা বিবাহ, সব ঠিক আছে কিন্তু ফুলসজ্জাটা কিভাবে হবে শুনি? ",0,Neutral 
Hateful_2493.jpg,মেয়েদের সেক্স উঠলে কিভাবে বুঝবেন? ৫ টি গোপন কথা জেনে নিন। ,1,Personal 
Hateful_407.jpg,"ভাতে মারবে ভারত, বাংলাদেশে ৫০ হাজার বেড হাসপাতাল বানাবে চীন-তুরস্ক-সৌদি। ",1,Geopolitical
Hateful_549.jpg,"মাহফিলে পুলিশের বাধা, দাঁত ভাঙ্গা জবাব দিলেন আমির হামজা। ",1,Religious
Neutral_1563.jpg,প্রশ্ন দেখার পর মিডলবেঞ্চার। তার যে অবস্থা হয় সেটাই এই ছবিতে দেখতে পাচ্ছেন। ,0,Neutral 
Hateful_1792.jpg,"ঐতিহাসিক পলাশী দিবসে নব্য ঘসেটি বেগম, মীর জাফর ও রায় দুর্লভদের  মনে পরে। ",1,Geopolitical
Neutral_1070.jpg,"যাদের বিয়ে, আর যার জন্য মানুষ বিয়ে বাড়ি যায়। ",0,Neutral 
Hateful_869.jpg,ঘরপোড়া আগুনে আলু পুড়িয়ে খাওয়ার স্বপ্ন কখনোই সত্যি হবে না। অবৈধ ম্যাসেজ পার্লারের নারীরা ক্যাম্পাসে কেন? ,1,Personal 
Hateful_7.jpg,"না চাইতেও ছেলে বন্ধুর সাথে বাসর রাত কাটাচ্ছি, কারণ আমি বন্ধুর ট্যাগ লিস্টের ৩য় ব্যাক্তি । ",1,Personal 
Hateful_271.jpg,এই নিমকহারামীর দলকে বঙ্গবন্ধু চিনতে পারেন নি। ঠিক তেমনি আ ক ম মোজাম্মেল হককেও শেখ হাসিনা চিনতে পারেন নি। ,1,Political
Neutral_1154.jpg,"মাসের প্রথম এত্তগুলা বড়লোক মনে হয়, রাজকীয়ভাবে জীবনযাপন করি। কিন্তু মাসের শেষে মনে হয়, ২ টা কিডনী থাকা কি খুব জরুরী?",0,Neutral 
Neutral_261.jpg,"সুন্নাতে খাৎনা করার পর আত্মীয়-স্বজন, কই দেখি জিনিসটা? ",0,Neutral 
Neutral_395.jpg,"যাই হোক, মানবতার খাতিরে আজকে কোনোরকম মামাতো ভাইয়ের বিয়ে খেতে যাচ্ছি। ",0,Neutral 
Hateful_2125.jpg,একদল হায়েনা ও এক জন বীর। দেখুন তাদের অবস্থা কেমন। ,1,Personal 
Hateful_1188.jpg,"কাদেরের হুশিয়ারি, সবাই যাকে বলে কাউয়া কাদের।",1,Personal 
Hateful_2342.jpg,এই শহরে আমার মতো ক্রিমিনাল আর একটাও নাই।,1,Personal 
Hateful_953.jpg,আনুশকাকে কোকের সাথে অচেতন করার ওষুধ দেয় দিহান। ,1,Personal 
Hateful_98.jpg,"রাতের বেলা এলাকার এক চাচার সাথে বাড়ি ফেরার সময় যখন চাচা বলে, আমাদের সময় ভালো থাকা বইটা থাকলে আমার আর সেদিন সুইসাইড করা লাগতো না। ",1,Personal 
Neutral_1970.jpg,"হেসে যা পাগলা। হেসে যা , হেসে যা ",0,Neutral 
Neutral_1657.jpg,"নিজেকে টিভিতে দেখতে চাও ? দুটো স্টেপ ফলো করো সবাই। স্টেপ ১- প্রথম টিভিটা বন্ধ করে দাও,স্টেপ ২ - এবার টিভির সামনে দাড়িয়ে পড়ো । ",0,Neutral 
Neutral_533.jpg,যখন আম্মুকে কেউ আমাকে তাড়াতাড়ি বিয়ে করানোর ব্যাপারে পরামর্শ দেয়। ,0,Neutral 
Neutral_503.jpg,"জিনে এনে বাড়িতে দিয়ে গেছে, নিখোঁজের ১২ দিন পর প্রবাসীর স্ত্রীকে। ",0,Neutral 
Hateful_64.jpg,"ঐ শালার ঘরের শালা, কম্পিটিশন লাগাইতে চাস তুই? ",1,Personal 
Neutral_145.jpg,"কেউ ক্লাসে নাই, এই সুযোগে চিমটুর ব্যাগ দিয়ে বেঞ্চের ধুলাগুলো পরিস্কার করি। ",0,Neutral 
Neutral_1881.jpg,"মেয়েদের গোল গোল, ছেলেদের লম্বা জিনিসটা কি বলতো? ",0,Neutral 
Neutral_1484.jpg,"জীবনে ব্রেকাপের চেয়ে কষ্টের কিছু নাই, আমি বলি রাত্রে বেলা কুত্তার দাবরানি খাইছো কখনো?",0,Neutral 
Hateful_529.jpg,"কারাগাওরে পাপিয়ার করুন জীবন, দেখতে আসে না কেউ। ",1,Personal 
Neutral_638.jpg,"ভারতীয় সিরিয়ালের কান্ড, প্লেন উড়িয়ে হাসির খোরাক নায়িকা। ",0,Neutral 
Hateful_181.jpg,ভারত কে সব দিয়ে এলেও আমি কিন্তু খালি হাতে ফিরিনি। এনেছি এই দোনের আশ^াস। ,1,Personal 
Hateful_629.jpg,মেয়রপুত্র সাম্য হত্যায় তিনজনের ফাঁসির আদেশ। ,1,Personal 
Hateful_1787.jpg,ইসরায়েলি সৈন্যদের খন্ডিত দেহ। ,1,Geopolitical
Neutral_1383.jpg,আমার রুমে ঘুমাতে এসে আমার হাতে বেদম প্রহার খাওয়ার পর আমার ছোট ভাই। ,0,Neutral 
Neutral_1388.jpg,ছোটবেলায় পিতা-পুত্রের অঙ্ক করতে গিয়ে যখন পিতার চেয়ে পুত্রের বয়স বেশি হয়ে যেত। ,0,Neutral 
Hateful_1798.jpg,"খালপার হইলে, মাঝি কোন শালা । ",1,Personal 
Neutral_357.jpg,যখন তুমি সিংহ কিন্তু তোমার গফ তোমাকে বাবু বলে ডাকে। ,0,Neutral 
Hateful_370.jpg,"স্যার একটা বেআইনি মদের  ট্রাক ধরেছি, সাবাস! আর একটা চানাচুরের ট্রাক ধরে ফেলো, তাহলে আজ রাতে একটা পার্টি হয়ে যাবে। ",1,Personal 
Neutral_318.jpg,"জন্মদিনে মেয়েরা, হ্যাপি বার্থডে দোস্ত, কি খাওযাবি বল। এখন টাকা নাই কয়েক দিন পরে ট্রিট দিব। ",0,Neutral 
Neutral_476.jpg,"এখানে পদার্থের তিনটি অবস্থা আমরা শিখতে পারি, উড়ন্ত বেলুন, ঝুলন্ত বেলুন আর পড়ন্ত বেলুন। ",0,Neutral 
Neutral_1860.jpg,ফজলামির একটা সীমা আছে। চাপা মারার একটা লিমিট আছে|,0,Neutral 
Hateful_1001.jpg,"মুখ খুলছে দারোয়ান, দিহানের শাস্তি চান দিহানের বাবা। ",1,Personal 
Hateful_334.jpg,"হবে তো শুরু চোষা হবে শুধু, মজা নিবা তোমরা আছি সাথে আমরা। ",1,Personal 
Hateful_269.jpg,চারবার আমাকে হত্যার চেষ্টা করা হয়েছে। ,1,Personal 
Hateful_1410.jpg,"আমার জুতা, তোর মুখ। জুতা মেরে তোর অবস্থা খারাপ করে দেব। ",1,Personal 
Hateful_1898.jpg,"মেরে দে মামা! মেরে দে, ইনসেপ্টার ৩০ লাখ টাকা ত্রাণের ২৭ লাখই আত্মসাৎ। ",1,Personal 
Hateful_1260.jpg,মৃত্যুপুরী যুক্তরাষ্ট্র ২৪ ঘন্টর রেকর্ড ১৯৭০ জনের প্রাণহানি। ,1,Personal 
Hateful_1464.jpg,গুম রাজনীতির উত্থান করেছিলো শেখ মুজিব। ,1,Geopolitical
Hateful_1522.jpg,"ভয় পেলেই আপনি পরাজিত, সেই জন্যই ওরা আপনাকে ভয় দেখায়। ",1,Personal 
Hateful_1136.jpg,"যৌতুন না দেওয়ায় রাণীনগরে তালাকের পর দ্বিতীয় বিয়ে, সাফিয়া বিবির আত্মহত্যা। ",1,Personal 
Hateful_1847.jpg,রেইনকোর্ট আপনাকে বৃষ্টি থেকে সুরক্ষা দিবে আর মুুজিবকোট আপনাকে পুলিশ থেকে সুরক্ষা দিবে।,1,Geopolitical
Hateful_1142.jpg,"বাচ্চার শত্রু বাচ্চা, চোখে জল আসবেই। ",1,Personal 
Hateful_1217.jpg,বিএনপির আন্দোলনের ঈদটা ঠিক করে আসবে? ,1,Political
Hateful_466.jpg,"ভারতীয় অফিসারের রহস্যময় মৃত্যু , ধৃত স্ত্রী। ",1,Personal 
Neutral_774.jpg,"বান্ধবী তোর ছোট বেলার পিক, যখন তুই একেবারে ছোট ছিলি। ",0,Neutral 
Neutral_771.jpg,"যার এমন একটা ঢঙ্গী মেয়ে হবে, তার জন্য এই অবস্থা।",0,Neutral 
Hateful_169.jpg,মোদি সরকারকে চোর বলে গালি দিয়ে চ্যালেঞ্জ করেছে ভারতীয় কিষান ইন্ডিয়ানের সভাপতি। ,1,Personal 
Neutral_1117.jpg,"আচ্ছা, লাইফের সব সমস্যা ঐ ২০ জন কে মেসেজ ফরোয়ার্ড ন করার কারনেই হচ্ছে না তো। ",0,Neutral 
Hateful_2237.jpg,চুদেই মেরে ফেলবো তোমায়। পিরিতের রসে তোরে ভিজাইয়া দিমু। ,1,Personal 
Neutral_787.jpg,পাপিয়ার অধীনে কাজ করতো ১৭ শত সুন্দরী নারী। ,0,Neutral 
Neutral_317.jpg,"রাতের বেলা পিছন থেকে আওয়াজ শুনতে পারি, তখন ঐ কেডা রে এইহানে? ",0,Neutral 
Hateful_2208.jpg,কখনো এই চিন্তা মাথায় স্থান দিবা না।,1,Personal 
Neutral_1086.jpg,শীতকালে বিবাহিতরা আর অবিবাহিতরা। ,0,Neutral 
Hateful_900.jpg,সংবাদপত্রে বিএনপি-জামাতের দুর্নীতি ও সন্ত্রাসের চিত্র। ,1,Political
Neutral_931.jpg,ড্রাগ নেওয়ার পর তোমার ফিগার আর ১ বোতল জল খাওয়ার পর আমার ফিগার। ,0,Neutral 
Hateful_1970.jpg,বাংলাদেশের জন্য একটা আন্তর্জাতিক মানের গণতন্ত্র বানাইলাম। ,1,Geopolitical
Neutral_1218.jpg,এলাকার ছোট ভাই যারে আজীবন হাফ লেডিস বইলা ডাকতাম। ,0,Neutral 
Hateful_822.jpg,"দাদা, আমার ছেলে জয়ের হাজার কোটি টাকা লুটের খবরতো দেশবাসীর মুখে মুখে, নিজামীর ফাঁসী দ্রুত কাযকর করেন। দেশব্যাপী খালেদা জিয়ার নামে মানহানি মামলা করুন। ",1,Political
Hateful_2489.jpg,মাছ রান্নায় করনি কেন? মাছটাকে মারতে পারলাম না। কিভাবে মারার চেষ্টা করেছিলে? কেন! পানিতে চুবিয়ে। ,1,Personal 
Neutral_268.jpg,জীবনে প্রথমবার কক্সবাজারে যাওয়ার পর বাঙালি। ,0,Neutral 
Neutral_9.jpg,"সোনা তোমার নাম কোথায় লিখব হাতে না হৃদয়ে? আরে পাগলি, যদি এতই ভালোবাসিস সম্পত্তির দলিলে নামটা লিখে দেখা দেখি। ",0,Neutral 
Hateful_2230.jpg,খা খা খা আমায় চুষে চুষে খা আমায় গিলে খা।,1,Personal 
Hateful_654.jpg,"দেখ ভাই আর যাই করছ, ফেনীর পোলাপাইনের সামনে চোখ নামাইয়া কথা কইচ। ",1,Personal 
Hateful_612.jpg,শ্রমিকলীগ নেতার স্ত্রীর দাপট। নেতার স্ত্রীর দাপটে টেকা দায়। ,1,Political
Neutral_899.jpg,মানব জীবনে এমন কিছু ডিপ্রেশন রয়েছে যা ¯্রষ্টা ছাড়া কারো কাছে শেয়ার করা যায় না। ,0,Neutral 
Neutral_1919.jpg,বিয়ে করা আর মোবাইল কেনার পর একটাই আফসোস হয় ইসস! আর কিছুদিন অপেক্ষা করলে আরো ভালো মডেল পাইতে পারতাম। ,0,Neutral 
Hateful_1959.jpg,পয়লা বৈশাখের কথিত মঙ্গল শোভাযাত্রা আর হিন্দু সম্প্রদায়ের রথযাত্রার মধ্যে পার্থক্য কোথায়? ,1,Religious
Neutral_331.jpg,মনে হয় পায়খানায় বসে ছবি তুলছে। দেখে তো তেমনই মনে হয়। ,0,Neutral 
Hateful_2245.jpg,"তোর কপালে জুতার বারি, হারামি।",1,Personal 
Hateful_1251.jpg,চাঞ্চল্যকর সেই হত্যার আসামী এসআই আকবর গ্রেফতার। ,1,Personal 
Neutral_1038.jpg,"১৪ ফেব্রুয়ারি ১৪৪ ধারা চাই, ভাবছি আমিও যোগ দেব এই দলে। ",0,Neutral 
Hateful_1049.jpg,১০ হাজার টাকার জন্য পুলিশের হাতে খুন আমাদের নিরাপত্তা কোথায়? ,1,Personal 
Neutral_1427.jpg,"আমি আর আমার বন্ধু যখন বলি হালায় এক নম্বর কুত্তা, তখন পাশ থেকে হেটে যাওয়া লোক। ",0,Neutral 
Neutral_621.jpg,তুই যুক্তরাজ্য থেকে ওদের জন্য রড পাঠা। ,0,Neutral 
Hateful_2296.jpg,যন্ত্রপতি রেডী কর। আমি তোর যন্ত্রপাতি দেখতে চাই তারা তারি রেডি কর। ,1,Personal 
Hateful_985.jpg,"আনুশকার দাফন, তারপর কি হলো? ",1,Personal 
Neutral_1294.jpg,"জীবনেও কিছু না খাওয়ানো বন্ধু যখন আমাকে খেতে দেখে বলে, একা একা খাওয়া তাইলে? ",0,Neutral 
Hateful_168.jpg,স্পীড কমিয়ে জোরে জোরে মারো জান। চুদতে চুদতে পাগল করে দাও। ,1,Personal 
Hateful_706.jpg,আবরারের খুনী ছাত্রলীগ নেতাদের ফাসি চাই। ,1,Political
Neutral_20.jpg,কার হবে এই ট্রফি? শেষ্ঠা নাকি মোহরের? ,0,Neutral 
Neutral_4.jpg,"ধরো আমার নাম আমি আর তোমার নাম তুমি, তাহলে পাগল টা কে? আমি না তুমি? ",0,Neutral 
Neutral_508.jpg,"জানি ছ্যাকা দেবে, তাও একটা শেষ চেষ্ট করব। ",0,Neutral 
Neutral_1201.jpg,বউ হারালে বউ পাওয়া যায় কিন্তু ছেলেকে বাজার করতে দিলে বেঁচে থাকা টাকা কখনো ফিরে পাওয়া যায় না কাকু |,0,Neutral 
Neutral_632.jpg,আগে যেতে চাইলে উড়ে যান। সাইড দেয়ার কোন সুযোগ নাই। ,0,Neutral 
Hateful_2033.jpg,"হাসিনার বার্তা নিয়ে প্রনবের কাছে তোফায়েল, ক্ষমতা ছাড়লে মেরে ফেলবে জণগন। ",1,Geopolitical
Hateful_463.jpg,রাত ১ টা নাগাদ ছাদে উঠে গ্রিলের তালা ভেঙে ঘরে ঢুকে ঘরের দরজা ঠুকতে থাকে। ,1,Personal 
Hateful_1879.jpg,কোটা বিরোধী আন্দোলনে জড়িতরা পাকিস্তানিদের দোসরঃ খাদ্যমন্ত্রী। ,1,Geopolitical
Neutral_1392.jpg,"ক্লাশে প্রেজেন্ট দিয়ে বন্ধু যখন বসতে যায়, তখন পিছন থেকে আমি কলম খাড়া করে রাখলে যা হয়। ",0,Neutral 
Neutral_803.jpg,ওরা কারা? যারা  বাচ্চা দেখলেই আদর করা শুরু করে দেয়। ,0,Neutral 
Hateful_318.jpg,"মোদিজী ও ভারতকে নিয়ে বিভ্রান্তি, বিএনপি থেকে ভারত বিরোধী ও শরীক কাঠ মোল্লাদের উষ্টা মেরে বের করে দেন জনাব তারেক রহমান। ",1,Geopolitical
Neutral_119.jpg,ভাইয়া কোথায় পড়েন? কেন? লোগো দেইখা তো অনেক চিল্লাস এখন বলতে পারোস না? ,0,Neutral 
Hateful_510.jpg,আওয়ামীলীগের শাসনামলে সংঘবদ্ধ ধর্ষণ বেড়েছে ছয়গুণ। ,1,Political
Neutral_1589.jpg,গ্রামের বাড়িতে সন্ধেবেলায়  বিদ্যুৎ চলে যাবার পর। ,0,Neutral 
Neutral_1814.jpg,"আমরা বেকার-ই ঝগড়া করে মরি, আর ওই দিকে মেসি নেইমার একসাথে রুটি বানায়। ",0,Neutral 
Neutral_766.jpg,কঢ়ুর লতি কালার শাড়ীর সাথে কি কালার ব্লাউজ মানাইবে আপুরা একটু হেল্প করো। ,0,Neutral 
Hateful_1276.jpg,"বলতো, সানিলিওন কত বছর বয়সে প্রথম যৌন মিলন করে? ",1,Personal 
Neutral_1519.jpg,অমনোযোগী ছাত্র/ছাত্রীদের জন্য ব্যথা মুক্তভাবে মুসলমানি করানো হয়। ,0,Neutral 
Neutral_185.jpg,"এদিকে বাড়িতে রেজাল্টের খবর শুনানোর পর আব্বু আম্মুর রিয়েকশন দেখার পর, এখন আমার অবস্থা কি হবে, ভাবতে থাকা আমি। ",0,Neutral 
Neutral_1434.jpg,মেয়েদের ব্যাগ বিয়ের আগে  ও  বিয়ের পরে। ,0,Neutral 
Hateful_2046.jpg,"কুলাঙ্গার লতিফ সিদ্দিকী হজ ও প্রিয়নবীকে কটাক্ষ করল, তরিকত ফেডারেশন ও জশনে জলুসের আশেকে রাসুল (সঃ) গেল কোথায়? ",1,Religious
Hateful_1310.jpg,লাইভে এসে হুংকার দিয়ে ছেলে-মেয়েদের পাক বানানোর ওস্তাদ ইনি। ,1,Personal 
Neutral_568.jpg,"যখন কেউ বলে, নিজের খেয়াল রেখো। ",0,Neutral 
Neutral_116.jpg,"স্যার ক্লাসে যখন সস্তা জোকস বলে, তখন ক্লাসের টপার বলে, স্যার আরো বলুন। ",0,Neutral 
Neutral_359.jpg,জীবনে কারো জন্য হাত না কাটা আমি। কখনোই আমি হাত কাটিনি।,0,Neutral 
Neutral_1230.jpg,এখন বুজতেসি কোন বন্ধুর সাথে বসলে বেশি সুবিধা পাবো। ,0,Neutral 
Hateful_1975.jpg,পৌর নির্বাচনে মজলুমের রক্তের উপর ভাসমান নৌকাকে না বলুন।,1,Geopolitical
Hateful_233.jpg,"ঘৃণা ঝগড়া বাড়ায়, কিন্তু প্রেম সব অধর্ম ঢেকে দেয়। ",1,Personal 
Hateful_1692.jpg,"রতনে রতন চেনে, শুয়রে চেনে কচু।",1,Personal 
Hateful_992.jpg,আনুশকা এবং দিহান কে ও হার মানালো এরা। ,1,Personal 
Hateful_2212.jpg,"তুমি তো বেয়াদব, বিরাট বেয়াদব।",1,Personal 
Neutral_710.jpg,ঝালকাঠীর মেয়েরা আজকাল যা করে তা দেখলে আর সহ্য হয় না। ,0,Neutral 
Hateful_588.jpg,"শালা কি বলে, ধর্ম আবার কী? শালীকে জুতা পেটা করা উচিত। ",1,Religious
Neutral_1997.jpg,"যখন দেখি বাসায় মেহমানের সাথে তাদের পোলাপাইনও আসছে তখন আমি, আগে কোলবালিশটা লুকিয়ে আসি। ",0,Neutral 
Hateful_1099.jpg,নানাভাবে বাংলা বইকে হিন্দুধর্ম শিক্ষার বই বানানো হচ্ছে। শিক্ষা ব্যবস্থাকে হিন্দুয়ানীর আলোকে তৈরি করার কী অদ্ভুদ প্রকিয়া। ,1,Religious
Neutral_574.jpg,ঠিকঠাক মত শুয়ে পরার পর যখন মনে পরে এয়ারফোন টেবিলে। ,0,Neutral 
Neutral_518.jpg,"তারপর একদিন হিমু ফিরে আসলে যখন দেখি রুপা সারাক্ষণ শুধু তার স্বামীর খেদমত ই করছে, তখন আমি, এ আমি কোন সত্বী নারীকে ভালোবাসলাম। ",0,Neutral 
Hateful_317.jpg,এই সেই বিরোধপূর্ণ ভূমি। জৈন্তাপুর ও গোয়াইনঘাট সীমান্তের যেখানে এসে ভারতীয় খাসীয়ারা বাংলাদেশের জমিতে চাষাবাদ করে। ,1,Geopolitical
Hateful_223.jpg,"শালা এগুলো, ফেসবুক প্রোফাইল না ২ জনের কথোপকথন?",1,Personal 
Neutral_685.jpg,"কয়টা বাসায় কাজ করো ? ৪ টা বাসায় আফা। তো ডিভোর্স হইলো ক্যান? না আফা শাশুড়িডা ভালো ছিল না, বাড়ীর সব কাম আমারে দিয়া করাইতো, তো এখন তোমারে ৪ টা বাড়িতে বসাইয়া খাওয়াতেছে? ",0,Neutral 
Hateful_2123.jpg,বাংলার মুসলমান হত্যা করতে তুই ই পারবিরে পাগলী।,1,Geopolitical
Hateful_368.jpg,সাহস আছে এগুলোতে উঠবার ? হার্ট দুর্বল না তো?,1,Personal 
Hateful_1821.jpg,সরকার ধর্মদ্রোহী নাস্তিকদের বিরুদ্ধে ব্যবস্থা না নিয়ে ধর্মীয় মূল্যবোধে বিশ্বাসী আমারদেশ পত্রিকার বিরুদ্ধে ব্যবস্থা নিচ্ছে। ,1,Religious
Hateful_630.jpg,"অন্যের ক্ষতি করা থেকে বিরত থাকুন। অন্যের ক্ষতি করলে, নিজেরও ক্ষতি হবেই। তাই অন্যের ক্ষতি করে নিজের ক্ষতি ডেকে আনবেন না। ",1,Personal 
Hateful_1755.jpg,পালানোর পথ খুঁজছে খুনীরা। এই খুনিরাই দেশটাকে শেষ করে দিল। ,1,Geopolitical
Hateful_1234.jpg,চাঁদাবাজ আকবরের পদে এসআই জুয়াড়ি শাহিন পরে বদলি। ,1,Personal 
Hateful_656.jpg,"প্যান্ট শার্ট টাই পরে, ঝাড়ু হাতে ময়লা পরিস্কারের অভিনয় না করে। ঘুষ খাওয়া বন্ধ করে, নিজের মনটাকে আগে পরিস্কার করুন। ",1,Personal 
Neutral_839.jpg,"ফেলে আসা দিনগুলি, আরেকটু ঘুরিয়ে দে। ",0,Neutral 
Hateful_1030.jpg,দিহানের সব কুকীর্তি ফাস করলো আনুশকার বান্ধবী ও শিক্ষক। ,1,Personal 
Hateful_1477.jpg,সত্যি করে বল ডাইনোসর বিলুপ্ত হয়ে গেছিল নাকি তোরা খেয়ে ফেলেছিলি? ,1,Geopolitical
Hateful_1759.jpg,ওরে জুতা মার।  ওর কপালে জুতা মার। ,1,Personal 
Hateful_951.jpg,আনুশকার মাকে নিয়ে একি বললেন আব্বাসী? আবারও মসজিদের সামনে ডান্স। ,1,Personal 
Hateful_432.jpg,"জামাই শাশুড়ির বিয়ের আসল কারন, সত্য ঘটনা ফাস। ",1,Personal 
